name_team,id,ova,att,mid,def,transfer_budget,speed,dribbling,passing,positioning,crossing,shooting,aggression,pressure,team_width,defender_line,dp,ip,players,saa,taa,date,fifa,year_week
fulham,144,75,71,74,72,15,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-07-25,FIFA14,2014-W30
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-07-25,FIFA14,2014-W30
aston_villa,2,74,72,71,74,13,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-07-25,FIFA14,2014-W30
stoke_city,1806,74,76,73,73,16,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-07-25,FIFA14,2014-W30
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-07-25,FIFA14,2014-W30
sunderland,106,74,74,73,73,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-07-25,FIFA14,2014-W30
west_bromwich_albion,109,74,70,74,72,9,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,32,27.91,24.75,2014-07-25,FIFA14,2014-W30
crystal_palace,1799,72,71,72,71,7,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-07-25,FIFA14,2014-W30
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-07-25,FIFA14,2014-W30
cardiff_city,1961,72,72,70,73,6.8,balanced,little,normal,organised,normal,normal,press,deep,normal,cover,11,8,33,23.55,23.82,2014-07-25,FIFA14,2014-W30
chelsea,5,82,81,82,81,55,fast,normal,normal,organised,normal,lots,press,medium,normal,cover,20,20,33,26.18,24.61,2014-07-20,FIFA14,2014-W29
manchester_city,10,82,84,83,81,90,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-07-20,FIFA14,2014-W29
manchester_united,11,82,85,79,80,39,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24,2014-07-20,FIFA14,2014-W29
arsenal,1,80,79,81,80,30,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24,2014-07-20,FIFA14,2014-W29
liverpool,9,80,76,79,78,21,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,24.55,22.85,2014-07-20,FIFA14,2014-W29
tottenham_hotspur,18,80,77,80,78,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-07-20,FIFA14,2014-W29
everton,7,78,78,78,78,13,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-07-20,FIFA14,2014-W29
newcastle_united,13,76,78,75,76,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-07-20,FIFA14,2014-W29
swansea_city,1960,76,79,74,75,8,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-07-20,FIFA14,2014-W29
southampton,17,75,76,76,73,10,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-07-20,FIFA14,2014-W29
fulham,144,75,71,74,72,15,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-07-20,FIFA14,2014-W29
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-07-20,FIFA14,2014-W29
aston_villa,2,74,72,71,74,13,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-07-20,FIFA14,2014-W29
stoke_city,1806,74,76,73,73,16,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-07-20,FIFA14,2014-W29
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-07-20,FIFA14,2014-W29
sunderland,106,74,74,73,73,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-07-20,FIFA14,2014-W29
west_bromwich_albion,109,74,70,74,72,9,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,32,27.91,24.75,2014-07-20,FIFA14,2014-W29
crystal_palace,1799,72,71,72,71,7,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-07-20,FIFA14,2014-W29
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-07-20,FIFA14,2014-W29
cardiff_city,1961,72,72,70,73,6.8,balanced,little,normal,organised,normal,normal,press,deep,normal,cover,11,8,33,23.55,23.82,2014-07-20,FIFA14,2014-W29
chelsea,5,82,81,82,81,55,fast,normal,normal,organised,normal,lots,press,medium,normal,cover,20,20,33,26.18,24.61,2014-07-18,FIFA14,2014-W29
manchester_city,10,82,84,83,81,90,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-07-18,FIFA14,2014-W29
manchester_united,11,82,85,79,80,39,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24,2014-07-18,FIFA14,2014-W29
arsenal,1,80,79,81,80,30,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24,2014-07-18,FIFA14,2014-W29
liverpool,9,80,76,79,78,21,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,24.55,22.85,2014-07-18,FIFA14,2014-W29
tottenham_hotspur,18,80,77,80,78,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-07-18,FIFA14,2014-W29
everton,7,78,78,78,78,13,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-07-18,FIFA14,2014-W29
newcastle_united,13,76,78,75,76,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-07-18,FIFA14,2014-W29
swansea_city,1960,76,79,74,75,8,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-07-18,FIFA14,2014-W29
southampton,17,75,76,76,73,10,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-07-18,FIFA14,2014-W29
fulham,144,75,71,74,72,15,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-07-18,FIFA14,2014-W29
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-07-18,FIFA14,2014-W29
aston_villa,2,74,72,71,74,13,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-07-18,FIFA14,2014-W29
stoke_city,1806,74,76,73,73,16,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-07-18,FIFA14,2014-W29
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-07-18,FIFA14,2014-W29
sunderland,106,74,74,73,73,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-07-18,FIFA14,2014-W29
west_bromwich_albion,109,74,70,74,72,9,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,32,27.91,24.75,2014-07-18,FIFA14,2014-W29
crystal_palace,1799,72,71,72,71,7,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-07-18,FIFA14,2014-W29
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-07-18,FIFA14,2014-W29
cardiff_city,1961,72,72,70,73,6.8,balanced,little,normal,organised,normal,normal,press,deep,normal,cover,11,8,33,23.55,23.82,2014-07-18,FIFA14,2014-W29
chelsea,5,82,81,82,81,55,fast,normal,normal,organised,normal,lots,press,medium,normal,cover,20,20,33,26.18,24.61,2014-06-20,FIFA14,2014-W25
manchester_city,10,82,84,83,81,90,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-06-20,FIFA14,2014-W25
manchester_united,11,82,85,79,80,39,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24,2014-06-20,FIFA14,2014-W25
arsenal,1,80,79,81,80,30,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24,2014-06-20,FIFA14,2014-W25
liverpool,9,80,86,78,78,21,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,25,22.85,2014-06-20,FIFA14,2014-W25
tottenham_hotspur,18,80,77,80,78,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-06-20,FIFA14,2014-W25
everton,7,78,78,78,78,13,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-06-20,FIFA14,2014-W25
newcastle_united,13,76,78,75,76,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-06-20,FIFA14,2014-W25
swansea_city,1960,76,79,74,75,8,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-06-20,FIFA14,2014-W25
southampton,17,75,76,76,73,10,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-06-20,FIFA14,2014-W25
fulham,144,75,71,74,72,15,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-06-20,FIFA14,2014-W25
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-06-20,FIFA14,2014-W25
aston_villa,2,74,72,71,74,13,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-06-20,FIFA14,2014-W25
stoke_city,1806,74,76,73,73,16,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-06-20,FIFA14,2014-W25
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-06-20,FIFA14,2014-W25
sunderland,106,74,74,73,73,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-06-20,FIFA14,2014-W25
west_bromwich_albion,109,74,70,74,72,9,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,33,27.55,24.85,2014-06-20,FIFA14,2014-W25
crystal_palace,1799,72,71,72,71,7,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-06-20,FIFA14,2014-W25
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-06-20,FIFA14,2014-W25
cardiff_city,1961,72,72,70,73,6.8,balanced,little,normal,organised,normal,normal,press,deep,normal,cover,11,8,33,23.55,23.82,2014-06-20,FIFA14,2014-W25
chelsea,5,82,81,82,81,55,fast,normal,normal,organised,normal,lots,press,medium,normal,cover,20,20,33,26.18,24.61,2014-06-13,FIFA14,2014-W24
manchester_city,10,82,84,83,81,90,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-06-13,FIFA14,2014-W24
manchester_united,11,82,85,79,80,39,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24,2014-06-13,FIFA14,2014-W24
arsenal,1,80,79,81,80,30,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24,2014-06-13,FIFA14,2014-W24
liverpool,9,80,86,78,78,21,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,25,22.85,2014-06-13,FIFA14,2014-W24
tottenham_hotspur,18,80,77,80,78,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-06-13,FIFA14,2014-W24
everton,7,78,78,78,78,13,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-06-13,FIFA14,2014-W24
newcastle_united,13,76,78,75,76,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-06-13,FIFA14,2014-W24
swansea_city,1960,76,79,74,75,8,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-06-13,FIFA14,2014-W24
southampton,17,75,76,76,73,10,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-06-13,FIFA14,2014-W24
fulham,144,75,71,74,72,15,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-06-13,FIFA14,2014-W24
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-06-13,FIFA14,2014-W24
aston_villa,2,74,72,71,74,13,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-06-13,FIFA14,2014-W24
stoke_city,1806,74,76,73,73,16,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-06-13,FIFA14,2014-W24
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-06-13,FIFA14,2014-W24
sunderland,106,74,74,73,73,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-06-13,FIFA14,2014-W24
west_bromwich_albion,109,74,70,74,72,9,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,33,27.55,24.85,2014-06-13,FIFA14,2014-W24
crystal_palace,1799,72,71,72,71,7,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-06-13,FIFA14,2014-W24
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-06-13,FIFA14,2014-W24
cardiff_city,1961,72,72,70,73,6.8,balanced,little,normal,organised,normal,normal,press,deep,normal,cover,11,8,33,23.55,23.82,2014-06-13,FIFA14,2014-W24
chelsea,5,82,81,82,81,55,fast,normal,normal,organised,normal,lots,press,medium,normal,cover,20,20,33,26.18,24.61,2014-06-06,FIFA14,2014-W23
manchester_city,10,82,84,83,81,90,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-06-06,FIFA14,2014-W23
manchester_united,11,82,85,79,80,39,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24,2014-06-06,FIFA14,2014-W23
arsenal,1,80,79,81,80,30,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24,2014-06-06,FIFA14,2014-W23
liverpool,9,80,86,78,78,21,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,25,22.85,2014-06-06,FIFA14,2014-W23
tottenham_hotspur,18,80,77,80,78,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-06-06,FIFA14,2014-W23
everton,7,78,78,78,78,13,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-06-06,FIFA14,2014-W23
newcastle_united,13,76,78,75,76,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-06-06,FIFA14,2014-W23
swansea_city,1960,76,79,74,75,8,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-06-06,FIFA14,2014-W23
southampton,17,75,76,76,73,10,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-06-06,FIFA14,2014-W23
fulham,144,75,71,74,72,15,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-06-06,FIFA14,2014-W23
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-06-06,FIFA14,2014-W23
aston_villa,2,74,72,71,74,13,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-06-06,FIFA14,2014-W23
stoke_city,1806,74,76,73,73,16,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-06-06,FIFA14,2014-W23
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-06-06,FIFA14,2014-W23
sunderland,106,74,74,73,73,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-06-06,FIFA14,2014-W23
west_bromwich_albion,109,74,70,74,72,9,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,33,27.55,24.85,2014-06-06,FIFA14,2014-W23
crystal_palace,1799,72,71,72,71,7,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-06-06,FIFA14,2014-W23
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-06-06,FIFA14,2014-W23
cardiff_city,1961,72,72,70,73,6.8,balanced,little,normal,organised,normal,normal,press,deep,normal,cover,11,8,33,23.55,23.82,2014-06-06,FIFA14,2014-W23
chelsea,5,82,81,82,81,55,fast,normal,normal,organised,normal,lots,press,medium,normal,cover,20,20,33,26.18,24.61,2014-05-30,FIFA14,2014-W22
manchester_city,10,82,84,83,81,90,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-05-30,FIFA14,2014-W22
manchester_united,11,82,85,79,80,39,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24,2014-05-30,FIFA14,2014-W22
arsenal,1,80,79,81,80,30,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24,2014-05-30,FIFA14,2014-W22
liverpool,9,80,86,78,78,21,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,25,22.85,2014-05-30,FIFA14,2014-W22
tottenham_hotspur,18,80,77,80,78,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-05-30,FIFA14,2014-W22
everton,7,78,78,78,78,13,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-05-30,FIFA14,2014-W22
newcastle_united,13,76,78,75,76,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-05-30,FIFA14,2014-W22
swansea_city,1960,76,79,74,75,8,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-05-30,FIFA14,2014-W22
southampton,17,75,76,76,73,10,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-05-30,FIFA14,2014-W22
fulham,144,75,71,74,72,15,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-05-30,FIFA14,2014-W22
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-05-30,FIFA14,2014-W22
aston_villa,2,74,72,71,74,13,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-05-30,FIFA14,2014-W22
stoke_city,1806,74,76,73,73,16,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-05-30,FIFA14,2014-W22
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-05-30,FIFA14,2014-W22
sunderland,106,74,74,73,73,17,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-05-30,FIFA14,2014-W22
west_bromwich_albion,109,74,70,74,72,9,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,33,27.55,24.85,2014-05-30,FIFA14,2014-W22
crystal_palace,1799,72,71,72,71,7,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-05-30,FIFA14,2014-W22
